query_id,corpus_id
q82d4c6ec,d87914156
q82d4c6ec,d86cf72ce
q82d4c6ec,d8b68d636
q82d4c6ec,d8a70052e
q82d4c6ec,d8ba20e88
q82d4c6ec,d8d1371e4
q82d4c6ec,d87a4d1d0
q82d4c6ec,d8785f224
q82d4c6ec,d8dfd4ecc
q82d4c6ec,d8b0de302
q855a35a0,d89a6ea36
q855a35a0,d8afe3f24
q855a35a0,d87fae2aa
q855a35a0,d87fae278
q855a35a0,d819d26a2
q855a35a0,d86d78d10
q855a35a0,d8b0c0ca8
q855a35a0,d87a4d1d0
q855a35a0,d89348c48
q855a35a0,d8dfd4ecc
q85384530,d87914156
q85384530,d8c1c8c3a
q85384530,d8b8f36e6
q85384530,d8a28fd8c
q85384530,d866867e6
q85384530,d87a4d1d0
q85384530,d8f1105f6
q85384530,d8dfd4ecc
q85384530,d827f3d12
q85384530,d8c119028
q842c8af2,d842c8cfa
q842c8af2,d842c8dd6
q842c8af2,d842c8c64
q85451756,d8ddf9a58
q85451756,d86686818
q85451756,d8924d596
q85451756,d8ba20e88
q85451756,d8dcbeff8
q85451756,d87a4d1d0
q85451756,d86d78d10
q85451756,d8dfd4ecc
q85451756,d827f3d12
q85451756,d8b0de302
q85737826,d8ba20e88
q85737826,d87fae2aa
q85737826,d87fae278
q85737826,d8a779e9c
q85737826,d89a6ea36
q85737826,d827f3d12
q85737826,d8b0de302
q85737826,d8dfd4ecc
q85737826,d86d78d10
q85737826,d8afe3f24
q827742c4,d827745bc
q827742c4,d827744c2
q827742c4,d8277463e
q81e448f2,d81e4fc3e
q81e448f2,d81e4fb4e
q81e448f2,d81e4fd60
q81e448f2,d81e4fc98
q82305cc4,d8a27a662
q82305cc4,d8af691c0
q82305cc4,d8a27a798
q82305cc4,d81907006
q82305cc4,d815f4936
q82305cc4,d891c6fbe
q82305cc4,d8637aade
q82305cc4,d882a70a6
q82305cc4,d8267f2e2
q82305cc4,d8ecb5ec0
q81a100a6,d81a10218
q81a100a6,d81a10394
q81a100a6,d81a102ae
q81a100a6,d81a10312
q81a100a6,d81a10434
q847a1ac4,d8b0a1dda
q847a1ac4,d89a46aae
q847a1ac4,d8b0c0ca8
q847a1ac4,d8b0c0ce4
q847a1ac4,d8ba20e88
q847a1ac4,d8afe3f24
q847a1ac4,d8dfd4ecc
