query_id,corpus_id
q82d4c6ec,d8d569dde
q82d4c6ec,d8130c674
q82d4c6ec,d8be6bcb8
q82d4c6ec,d8f8466f4
q82d4c6ec,d873213e8
q82d4c6ec,d8629a9ac
q82d4c6ec,d84dc5eaa
q82d4c6ec,d8f508f28
q82d4c6ec,d8f8bc700
q82d4c6ec,d8d70d320
q855a35a0,d8b39b2a2
q855a35a0,d8f3eb546
q855a35a0,d8c7084de
q855a35a0,d885f420e
q855a35a0,d898834a6
q855a35a0,d817bbf1c
q855a35a0,d8f7e6aba
q855a35a0,d8a8783d4
q855a35a0,d86a04616
q855a35a0,d8bef68f4
q85384530,d88678450
q85384530,d8cdeb3be
q85384530,d8f861922
q85384530,d8f8466f4
q85384530,d8d3c5712
q85384530,d8e92afda
q85384530,d8caf3788
q85384530,d8f8bc700
q85384530,d88916c52
q85384530,d8b3269ac
q842c8af2,d8f861922
q842c8af2,d8cdeb3be
q842c8af2,d8d3c5712
q842c8af2,d812ed62a
q842c8af2,d8e92afda
q842c8af2,d8f8bc700
q842c8af2,d8e16233e
q842c8af2,d8130c674
q842c8af2,d862005a0
q842c8af2,d82a65046
q85451756,d8a0bce42
q85451756,d8e16ffd4
q85451756,d8e09d12e
q85451756,d86f2b0a4
q85451756,d87f0c2de
q85451756,d828a5a26
q85451756,d889ff1a0
q85451756,d89c4f864
q85451756,d8f5faa62
q85451756,d813b8eb0
q85737826,d8cdeb3be
q85737826,d8f861922
q85737826,d8f8466f4
q85737826,d866fc9dc
q85737826,d8d3c5712
q85737826,d8f7e6da8
q85737826,d81baf98e
q85737826,d8a616bea
q85737826,d89337c0e
q85737826,d8e1a7e52
q827742c4,d8c56f244
q827742c4,d8f861922
q827742c4,d8cdeb3be
q827742c4,d8d3c5712
q827742c4,d81baf98e
q827742c4,d866fc9dc
q827742c4,d8a616bea
q827742c4,d8b3269ac
q827742c4,d8caf3788
q827742c4,d812ed62a
q81e448f2,d8261505e
q81e448f2,d8c7d2bbc
q81e448f2,d87fc1d1e
q81e448f2,d89151cb4
q81e448f2,d81ee4140
q81e448f2,d8e39a3cc
q81e448f2,d8d54204a
q81e448f2,d86731b32
q81e448f2,d8b0a1ef2
q81e448f2,d8994804e
q82305cc4,d8402e5a8
q82305cc4,d815f4936
q82305cc4,d8af691c0
q82305cc4,d8a27a662
q82305cc4,d8a27a798
q82305cc4,d86b7c0fc
q82305cc4,d8bc8d338
q82305cc4,d81907006
q82305cc4,d8db0b21a
q82305cc4,d8db0b1d4
q81a100a6,d8670e790
q81a100a6,d86a58ad6
q81a100a6,d81a10218
q81a100a6,d8b0af1e2
q81a100a6,d86e2d904
q81a100a6,d8a597944
q81a100a6,d8824509a
q81a100a6,d8924d3e8
q81a100a6,d81a10394
q81a100a6,d8f31013a
