query_id,corpus_id,score
q82d4c6ec,d86cf72ce,0.3075040578842163
q82d4c6ec,d8d569dde,0.23456481099128723
q82d4c6ec,d81a04fe4,0.1920088678598404
q82d4c6ec,d8eca4d96,0.16313886642456055
q82d4c6ec,d8e39a386,0.1225549504160881
q82d4c6ec,d81b362b4,0.11937756836414337
q82d4c6ec,d8d3fbbaa,0.09991743415594101
q82d4c6ec,d8ac21a12,0.08440987020730972
q82d4c6ec,d817bbf1c,0.040987592190504074
q82d4c6ec,d8f508f28,0.0340651273727417
q855a35a0,d899b62b0,0.5772338509559631
q855a35a0,d8bef68f4,0.4835270345211029
q855a35a0,d885f420e,0.47577640414237976
q855a35a0,d88c3582a,0.38221117854118347
q855a35a0,d824fcf78,0.3671119511127472
q855a35a0,d8d000c76,0.2807844281196594
q855a35a0,d8d72ed18,0.2799126207828522
q855a35a0,d88ac74a2,0.13800835609436035
q855a35a0,d8b865792,0.1258048117160797
q855a35a0,d816dc65a,0.10328663885593414
q85384530,d87180e58,0.2904980480670929
q85384530,d8efed354,0.20230169594287872
q85384530,d8d9d07ec,0.10023404657840729
q85384530,d8c1c8c3a,0.0812060534954071
q85384530,d8a86226e,0.0598500519990921
q85384530,d81f401c0,0.04735983908176422
q85384530,d819b3162,0.04678163304924965
q85384530,d8ce7fc30,0.03418100252747536
q85384530,d85fbdd2e,0.032741013914346695
q85384530,d881e1fe0,0.031789716333150864
q842c8af2,d842c8cfa,0.6695941686630249
q842c8af2,d842c8dd6,0.19250933825969696
q842c8af2,d842c8c64,0.0490807369351387
q85451756,d81180850,0.5706429481506348
q85451756,d8f073148,0.4565315246582031
q85451756,d8646ec7e,0.4164886474609375
q85451756,d8e09d12e,0.376761257648468
q85451756,d8cd8ab36,0.32785171270370483
q85451756,d8af9da56,0.20102818310260773
q85451756,d87d57966,0.09322316199541092
q85451756,d85fbdcd4,0.09135795384645462
q85451756,d89c0363a,0.07248569279909134
q85451756,d8aa0ec0c,0.06642989069223404
q85737826,d8d4f7194,0.16394038498401642
q85737826,d8a2da2c4,0.1419583559036255
q85737826,d8f4a86a0,0.12535442411899567
q85737826,d8ee058c0,0.11537159979343414
q85737826,d8cb2d672,0.1124735176563263
q85737826,d8a00cd80,0.10833057761192322
q85737826,d8c70859c,0.08559472858905792
q85737826,d87b7026a,0.06834463030099869
q85737826,d8b7f7224,0.056636881083250046
q85737826,d8d0c3578,0.05644934996962547
q827742c4,d827745bc,0.10421285778284073
q827742c4,d827744c2,0.014021744020283222
q827742c4,d8277463e,0.01032917108386755
q81e448f2,d81e4fc3e,0.06477775424718857
q81e448f2,d81e4fc98,0.01900900900363922
q81e448f2,d81e4fb4e,0.01778213120996952
q81e448f2,d81e4fd60,0.01206427812576294
q82305cc4,d8a27a662,0.8556706309318542
q82305cc4,d86b7c0fc,0.7636429071426392
q82305cc4,d815f4936,0.6127969622612
q82305cc4,d81907006,0.487771600484848
q82305cc4,d8db0b21a,0.37917202711105347
q82305cc4,d8db0b1d4,0.3527372479438782
q82305cc4,d882b615a,0.26849105954170227
q82305cc4,d8af972be,0.25488248467445374
q82305cc4,d86e7a89e,0.1527009755373001
q82305cc4,d87adb1ba,0.1271643191576004
q81a100a6,d81a10218,0.8500835299491882
q81a100a6,d81a10394,0.3191324770450592
q81a100a6,d81a10434,0.14578324556350708
q81a100a6,d81a10312,0.0757010206580162
q81a100a6,d81a102ae,0.029093578457832336
q847a1ac4,d8b0a1dda,0.7734392881393433
q847a1ac4,d8a149ac2,0.26997846364974976
q847a1ac4,d87b64280,0.20563136041164398
q847a1ac4,d884f250e,0.1254829615354538
q847a1ac4,d8267f210,0.10108272731304169
q847a1ac4,d8b827730,0.07777658104896545
q847a1ac4,d8f62a17c,0.07311853021383286
q847a1ac4,d87821a96,0.06421210616827011
q847a1ac4,d86287226,0.061927154660224915
q847a1ac4,d8bd86b7c,0.06084682419896126
q82bb179c,d87ec1c16,0.6979595422744751
q82bb179c,d82afa5ce,0.553626537322998
q82bb179c,d8da2d456,0.22968243062496185
q82bb179c,d8bfc2a30,0.07619448006153107
q82bb179c,d8d2ea612,0.06064624339342117
q82bb179c,d8f2d7826,0.05965254455804825
q82bb179c,d829909b8,0.04641718417406082
q82bb179c,d8d13711c,0.019811879843473434
q82bb179c,d8a4eed76,0.018534166738390923
q82bb179c,d889b1ff4,0.01802941970527172
q82787914,d82787a7c,0.649601399898529
q82787914,d82787b30,0.0727224126458168
q82787914,d82787ad6,0.06628468632698059
q82787914,d82787a22,0.03616902977228165
q847c4394,d83b9f406,0.5342972874641418
q847c4394,d8b083b14,0.30984848737716675
q847c4394,d8b901d68,0.27971336245536804
q847c4394,d8eaff428,0.15894335508346558
q847c4394,d8ec13184,0.15134139358997345
q847c4394,d86389e9e,0.14404073357582092
q847c4394,d8a4b4054,0.11259056627750397
q847c4394,d889959ee,0.09892065823078156
q847c4394,d8dbf2f7a,0.07769256830215454
q847c4394,d8203ffd0,0.06856880336999893
q85306054,d8be6bd58,0.7606688141822815
q85306054,d867cd352,0.7489591836929321
q85306054,d888523c0,0.6493346095085144
q85306054,d8866b868,0.5128151774406433
q85306054,d8b78e986,0.32979142665863037
q85306054,d8c813054,0.19378772377967834
q85306054,d8d000cf8,0.18603624403476715
q85306054,d88465f0a,0.17238104343414307
q85306054,d8dec83a8,0.1274246722459793
q85306054,d8d9ffbaa,0.11729907989501953
q81b147b8,d8d4e165a,0.20225439965724945
q81b147b8,d89e3c578,0.11729907989501953
q81b147b8,d8b0129dc,0.11406248807907104
q81b147b8,d87b01f0e,0.10923948884010315
q81b147b8,d8a255da8,0.10776589065790176
q81b147b8,d8a4a4320,0.10714773088693619
q81b147b8,d81d04de8,0.09067928791046143
q81b147b8,d8d63803a,0.08885999023914337
q81b147b8,d87da9b94,0.0848638191819191
q81b147b8,d8b849164,0.07038701325654984
q81a86062,d8cf80d14,0.6770689487457275
q81a86062,d8bb3432e,0.2820507884025574
q81a86062,d8865d9c0,0.2674005627632141
q81a86062,d8c1a8a20,0.21935459971427917
q81a86062,d8833c07a,0.16992899775505066
q81a86062,d8e18a4ba,0.16281913220882416
q81a86062,d8e533da0,0.14969317615032196
q81a86062,d8903835a,0.12249195575714111
q81a86062,d8cd8abcc,0.08735357969999313
q81a86062,d8cfb218e,0.06599516421556473
q852ed734,d8b0a1dda,0.5988055467605591
q852ed734,d8ded88fc,0.392640084028244
q852ed734,d891c7040,0.35871297121047974
q852ed734,d8d590bfa,0.2474237084388733
q852ed734,d86a875d4,0.24663355946540833
q852ed734,d87c4529e,0.13983067870140076
q852ed734,d864d2044,0.13360752165317535
q852ed734,d8c882346,0.10592073947191238
q852ed734,d89c0de6e,0.10081683099269867
q852ed734,d89d96c2c,0.09010118246078491
q81097aec,d8af4c2f0,0.7878825664520264
q81097aec,d8665d558,0.7082332372665405
q81097aec,d886f7ea8,0.4756302535533905
q81097aec,d8dae16c2,0.4568222761154175
q81097aec,d8bdeb0f4,0.42835351824760437
q81097aec,d8785f0d0,0.42534321546554565
q81097aec,d8785f094,0.40161797404289246
q81097aec,d8b8a5a54,0.34601128101348877
q81097aec,d86efa9c2,0.2609451115131378
q81097aec,d85f42ffc,0.22735819220542908
q8232eeda,d8232f1aa,0.35655921697616577
q8232eeda,d8232efe8,0.029762977734208107
q8232eeda,d8232f0ba,0.025841616094112396
q8232eeda,d8232f060,0.01566518470644951
q82c368f2,d89381ff2,0.48923560976982117
q82c368f2,d8785f224,0.369429349899292
q82c368f2,d87a7e294,0.3540761470794678
q82c368f2,d89f8692e,0.32488885521888733
q82c368f2,d8a223308,0.3066936135292053
q82c368f2,d81e4fc98,0.20716696977615356
q82c368f2,d8dc3a032,0.2031065970659256
q82c368f2,d8f29f8a4,0.19278274476528168
q82c368f2,d8b6ddadc,0.18652474880218506
q82c368f2,d8f3d38b0,0.12860196828842163
q83dfd0c2,d8a6b0042,0.23022714257240295
q83dfd0c2,d881637da,0.14117509126663208
q83dfd0c2,d8b0a1ef2,0.12363014370203018
q83dfd0c2,d88163758,0.10872740298509598
q83dfd0c2,d862c3e88,0.06337226927280426
q83dfd0c2,d85fbdbf8,0.04952013120055199
q83dfd0c2,d8785f1f2,0.031076189130544662
q83dfd0c2,d86dabb66,0.020318783819675446
q83dfd0c2,d8d4a9e30,0.018322192132472992
q83dfd0c2,d8204fcf0,0.01765974424779415
q84448792,d8a3e1b0e,0.4466642439365387
q84448792,d8e8a647e,0.3460775911808014
q84448792,d878d6072,0.3306986391544342
q84448792,d88c1f1f6,0.19146406650543213
q84448792,d8a8783d4,0.1826881617307663
q84448792,d8dbcea9e,0.1514919549226761
q84448792,d85eaad4c,0.1462215781211853
q84448792,d8f72f1d0,0.09767424315214157
q84448792,d81bc4c58,0.09421851485967636
q84448792,d82a3a576,0.06165540963411331
q8332f334,d815cd25a,0.4031679034233093
q8332f334,d8cb2d460,0.2762514650821686
q8332f334,d8e26449e,0.14636793732643127
q8332f334,d8806fc16,0.14217260479927063
q8332f334,d89c0de6e,0.1394786834716797
q8332f334,d8c882346,0.13898710906505585
q8332f334,d86a875d4,0.1274898499250412
q8332f334,d864d2044,0.07990413904190063
q8332f334,d8b14ccd0,0.07046373188495636
q8332f334,d89392f64,0.061115242540836334
q83905290,d87f3c42a,0.4434804916381836
q83905290,d8b0a1dda,0.26414284110069275
q83905290,d86f5c8e8,0.22111551463603973
q83905290,d89337b78,0.11394409090280533
q83905290,d884f250e,0.10355830937623978
q83905290,d86287226,0.08422890305519104
q83905290,d8267f210,0.08270492404699326
q83905290,d8f62a17c,0.07000458240509033
q83905290,d899fdaac,0.057076774537563324
q83905290,d87821a96,0.0513153001666069
q84a187b2,d8b71cc6e,0.37442517280578613
q84a187b2,d8157dc32,0.1254829615354538
q84a187b2,d89c28714,0.09155271202325821
q84a187b2,d8b42c1b2,0.08459118008613586
q84a187b2,d814986f0,0.06970002502202988
q84a187b2,d81c09164,0.05790221691131592
q84a187b2,d8dec8560,0.042249538004398346
q84a187b2,d86e1fb56,0.03909604251384735
q84a187b2,d8968e092,0.038138922303915024
q84a187b2,d89663ef0,0.03285253420472145
q833c8228,d8c9261a8,0.9410991668701172
q833c8228,d8f67cc1a,0.8713985681533813
q833c8228,d8f696b6a,0.4709562063217163
q833c8228,d8ca743a2,0.2860201299190521
q833c8228,d86481c2a,0.27679359912872314
q833c8228,d8b55238e,0.24023985862731934
q833c8228,d8777ecf6,0.21021488308906555
q833c8228,d86d31078,0.18440037965774536
q833c8228,d80ee27b0,0.18277569115161896
q833c8228,d884abfe6,0.16434234380722046
q85c8bb88,d8e0b4df6,0.6144639849662781
q85c8bb88,d897e440a,0.5359006524085999
q85c8bb88,d88f7ba2a,0.5237863659858704
q85c8bb88,d88fd8dec,0.48469775915145874
q85c8bb88,d8ddaa322,0.4364064335823059
q85c8bb88,d8a53190a,0.4226243495941162
q85c8bb88,d86261d96,0.41734325885772705
q85c8bb88,d86abb366,0.4020404517650604
q85c8bb88,d86efa878,0.362089604139328
q85c8bb88,d8995d598,0.36107516288757324
q8144794e,d81447b6a,0.5008062720298767
q8144794e,d81447ac0,0.047891367226839066
q8144794e,d81447bb0,0.04062066972255707
q8144794e,d81447a3e,0.0320795439183712
q8144794e,d81447c5a,0.018619626760482788
q8144794e,d81447c00,0.01713886670768261
q84abfc2e,d820d05c6,0.7028773427009583
q84abfc2e,d89ac6330,0.2573103606700897
q84abfc2e,d88540362,0.20145200192928314
q84abfc2e,d8691c280,0.13469648361206055
q84abfc2e,d82b41fe6,0.10129588842391968
q84abfc2e,d87cadb14,0.09482027590274811
q84abfc2e,d82b42036,0.0848638191819191
q84abfc2e,d8f8aa8e8,0.07777658104896545
q84abfc2e,d88c6f002,0.042966578155756
q84abfc2e,d87574ba4,0.011870290152728558
q811aabe6,d811aaf06,0.10242156684398651
q811aabe6,d811aafb0,0.016291577368974686
q811d0d0a,d811d1048,0.07710680365562439
q811d0d0a,d811d0e9a,0.056762244552373886
q811d0d0a,d811dc146,0.033151719719171524
q811d0d0a,d811d0ef4,0.031789716333150864
q811d0d0a,d811dc222,0.03093535825610161
q811d0d0a,d811dc0c4,0.018878335133194923
q82364166,d899c5800,0.46249791979789734
q82364166,d8aac31b6,0.42620277404785156
q82364166,d85fde010,0.26357021927833557
q82364166,d8dd215d6,0.2513861656188965
q82364166,d8991345c,0.16750475764274597
q82364166,d8c59d680,0.14954409003257751
q82364166,d875c518a,0.12561163306236267
q82364166,d820d05c6,0.1007106602191925
q82364166,d89c28714,0.08819807320833206
q82364166,d8b5b91f6,0.04919023439288139
q83c3dbba,d8a751f5a,0.6721816062927246
q83c3dbba,d8a7a808a,0.389918714761734
q83c3dbba,d815dd8ee,0.2784239947795868
q83c3dbba,d8e64bb7a,0.19752219319343567
q83c3dbba,d8bd741ca,0.18844376504421234
q83c3dbba,d81e7a466,0.15051542222499847
q83c3dbba,d8e58679e,0.13668930530548096
q83c3dbba,d87903324,0.13634395599365234
q83c3dbba,d82a93c34,0.12664493918418884
q83c3dbba,d865bf06a,0.09674864262342453
q8258ff9e,d82581f3e,0.06442368775606155
q8258ff9e,d82581f84,0.057266272604465485
q8258ff9e,d82581e94,0.04168414697051048
q8258ff9e,d82581ef8,0.04131126031279564
q84360b04,d82581f3e,0.20230169594287872
q84360b04,d827ba47c,0.17100612819194794
q84360b04,d8c6c167e,0.14739584922790527
q84360b04,d8a4a437a,0.1452004611492157
q84360b04,d8b0129dc,0.12952405214309692
q84360b04,d87da9b94,0.11993306875228882
q84360b04,d8b849164,0.1061985045671463
q84360b04,d87d2d710,0.0959324836730957
q84360b04,d89cd4b4a,0.09087272733449936
q84360b04,d89365532,0.08208470791578293
q8397ee9c,d8f68a432,0.3601294755935669
q8397ee9c,d812de404,0.3581066429615021
q8397ee9c,d8181896a,0.3438928723335266
q8397ee9c,d8e075caa,0.30588439106941223
q8397ee9c,d8ee34bc0,0.29642045497894287
q8397ee9c,d8a27a7de,0.24021314084529877
q8397ee9c,d8f56569c,0.2047712802886963
q8397ee9c,d89b8a2f8,0.20353372395038605
q8397ee9c,d88fb4d52,0.1921907514333725
q8397ee9c,d89420846,0.17309275269508362
q818cb290,d818cb4d4,0.6175131797790527
q818cb290,d818cb43e,0.018154326826334
q818cb290,d818cb592,0.017218004912137985
q818cb290,d818cb3a8,0.016067730262875557
q8203fe68,d8203ffd0,0.12055289000272751
q82f207b6,d82f20c66,0.8491851687431335
q82f207b6,d82f20b58,0.020040735602378845
q82f207b6,d82f20a86,0.01874854415655136
q83e3e52c,d816cabc6,0.8724455237388611
q83e3e52c,d8ec31756,0.7529043555259705
q83e3e52c,d8b09080a,0.7485182285308838
q83e3e52c,d8617c87c,0.7451949119567871
q83e3e52c,d8b0541d4,0.7389145493507385
q83e3e52c,d880209cc,0.6372345685958862
q83e3e52c,d8a02a010,0.5465208888053894
q83e3e52c,d874df77a,0.4597315788269043
q83e3e52c,d8d7575d8,0.40995341539382935
q83e3e52c,d8327a5ce,0.40754619240760803
q82374f34,d82375240,0.4023222029209137
q82374f34,d8237510a,0.014617105945944786
q82374f34,d823751e6,0.014583387412130833
q82374f34,d82375092,0.00800054520368576
q83e16b08,d813171b4,0.6372345685958862
q83e16b08,d8d70d320,0.6364215016365051
q83e16b08,d88d9abe8,0.5359006524085999
q83e16b08,d8c0c04c8,0.49890199303627014
q83e16b08,d8bdc4eb8,0.19155476987361908
q83e16b08,d8bb34158,0.14396850764751434
q83e16b08,d8a971df8,0.12664493918418884
q83e16b08,d888523c0,0.0708484798669815
q83e16b08,d8e3eb77c,0.06812110543251038
q83e16b08,d8bb3cbb4,0.058030206710100174
q830208be,d8bd1789e,0.7380092144012451
q830208be,d868c17b8,0.513839840888977
q830208be,d8a2233da,0.4498523771762848
q830208be,d863d0164,0.3430340886116028
q830208be,d862c3eec,0.328529953956604
q830208be,d85ed291e,0.28202855587005615
q830208be,d820d0562,0.0630946084856987
q830208be,d87d57966,0.040803730487823486
q830208be,d8684b95a,0.03364350646734238
q830208be,d8cadcb32,0.029359564185142517
q83554574,d82ba7300,0.5547846555709839
q83554574,d82ba7170,0.4297889173030853
q83554574,d89bb4e18,0.41620391607284546
q83554574,d8913765c,0.3183690905570984
q83554574,d8ba001ce,0.2603522837162018
q83554574,d8ba69b4c,0.17213040590286255
q83554574,d8a58d1b0,0.08190829306840897
q83554574,d8867855e,0.06849400699138641
q83554574,d82ba71d4,0.052877672016620636
q83554574,d867e1424,0.03270392119884491
q848f1da2,d820b0dc0,0.8893851041793823
q848f1da2,d87180dfe,0.14798590540885925
q848f1da2,d8870b3cc,0.14238712191581726
q848f1da2,d8be8d2a0,0.08904994279146194
q848f1da2,d811d1048,0.07981802523136139
q848f1da2,d8dd55796,0.07719023525714874
q848f1da2,d8abfd144,0.07359647750854492
q848f1da2,d8a6beb74,0.07311853021383286
q848f1da2,d881433b8,0.06701367348432541
q848f1da2,d8f1771d4,0.05007462948560715
q84494d40,d82990c38,0.4854294955730438
q84494d40,d8f8cb3f4,0.47227025032043457
q84494d40,d89337b3c,0.30716103315353394
q84494d40,d87df9964,0.2769182324409485
q84494d40,d898ef12e,0.2724331319332123
q84494d40,d895bc588,0.27042797207832336
q84494d40,d892da8e2,0.16976375877857208
q84494d40,d880386d0,0.16902180016040802
q84494d40,d87df9914,0.13483312726020813
q84494d40,d8a3625c0,0.11406248807907104
q83562c00,d83562dcc,0.07415774464607239
q83562c00,d83562e76,0.03371979296207428
q83562c00,d83562f2a,0.027546074241399765
q81cfaef6,d8153734a,0.8473753929138184
q81cfaef6,d89cb9c64,0.5576772689819336
q81cfaef6,d8196f4da,0.323893666267395
q81cfaef6,d8d059740,0.2636484205722809
q81cfaef6,d87c1d62c,0.20958326756954193
q81cfaef6,d86e5817c,0.1880408525466919
q81cfaef6,d8a7c2502,0.14382414519786835
q81cfaef6,d89c1ccf2,0.04735983908176422
q81cfaef6,d811394dc,0.039851363748311996
q81cfaef6,d8204fd4a,0.03637384995818138
q821eb91a,d821eba82,0.8338803052902222
q821eb91a,d821ebc62,0.14188700914382935
q821eb91a,d821ebb40,0.06084682419896126
q83ee4b48,d8cfea0c0,0.3733278810977936
q83ee4b48,d8196f46c,0.37291672825813293
q83ee4b48,d837f6070,0.36269882321357727
q83ee4b48,d86d1648a,0.2538198232650757
q83ee4b48,d81be6718,0.11388496309518814
